facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,is_active_facility,geo_missing_flag,under5_capacity_current,capacity_inconsistency_flag,zero_total_capacity_flag
863815,GFDC,License,NEW START FAMILY GROUP DAY CARE LLC,BRONX,10452,Bronx 9,0,0,0,4,12,16,40.838582,-73.925661,1,False,12,0,0
702707,GFDC,License,"Distler, Maria",New York,10024,Manhattan 3,0,0,0,4,12,16,40.787222,-73.97354,1,False,12,0,0
227535,GFDC,License,"Campbell, Susan",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,,,1,True,12,0,0
675147,GFDC,License,"Ettedgui, Mirla",Bronx,10472,Bronx 12,0,0,0,4,12,16,40.829269,-73.881397,1,False,12,0,0
640154,GFDC,License,"Santos, Kandys",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.852224,-73.885987,1,False,12,0,0
615697,GFDC,License,"Lema, Gicela",Astoria,11102,Queens 30,0,0,0,4,12,16,40.770489,-73.931268,1,False,12,0,0
684285,GFDC,License,Little Angels Child Care Inc,Staten Island,10305,Richmond 31,0,0,0,4,12,16,40.59674,-74.070921,1,False,12,0,0
882480,GFDC,License,"Dalmasi Bonilla, Raisa",Bronx,10459,Bronx 12,0,0,0,4,12,16,40.831422,-73.892071,1,False,12,0,0
838028,GFDC,License,"Tic Tac Program, Inc.",Brooklyn,11231,Brooklyn 15,0,0,0,4,12,16,40.674486,-73.998022,1,False,12,0,0
709788,SACC,Registration,"New York Edge, Inc.",Brooklyn,11225,Brooklyn 17,0,0,0,160,0,160,40.667074,-73.951143,1,False,0,0,0
795812,GFDC,License,"Riverside Daycare, Inc",New York,10069,Manhattan 3,0,0,0,4,12,16,40.7742,-73.9908,1,False,12,0,0
839631,GFDC,License,Tiny Steps On Pacific Inc,Brooklyn,11238,Brooklyn 13,0,0,0,4,12,16,40.679776,-73.962686,1,False,12,0,0
823379,GFDC,License,BLOOMING CHILD FAMILY GROUP DAY CARE LLC,Bronx,10473,Bronx 8,0,0,0,0,12,12,40.814971,-73.866622,1,False,12,0,0
694557,SACC,Registration,South Asian Youth Action @ MS 202,Ozone Park,11417,Queens 27,0,0,0,260,0,260,40.670824,-73.845487,1,False,0,0,0
880446,GFDC,License,EARLY STEPS KIDS DAYCARE LLC,Bronx,10460,Bronx 12,0,0,0,4,12,16,40.846589,-73.885351,1,False,12,0,0
463666,GFDC,License,"Sapphire's Daycare And After School Program, Inc.",Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.652085,-73.937869,1,False,12,0,0
874914,FDC,Registration,"Tejeda, Damaris",Bronx,10458,Bronx 10,0,0,0,2,6,8,40.871521,-73.888089,1,False,6,0,0
795781,GFDC,License,BEBO GROUP FAMILY DAYCARE CORP,Bronx,10472,Bronx 8,0,0,0,4,12,16,40.824311,-73.88082,1,False,12,0,0
878445,FDC,Registration,BABIS DAYCARE LLC,Bronx,10462,Bronx 11,0,0,0,0,6,6,40.845852,-73.865193,1,False,6,0,0
661425,GFDC,License,Little Angels Academy Group Day Care,Brooklyn,11234,Brooklyn 18,0,0,0,4,12,16,40.637469,-73.922253,1,False,12,0,0
804777,SACC,Registration,Community Counseling and Mediation Services @ BHIS,Brooklyn,11201,Brooklyn 15,0,0,0,182,0,182,40.685309,-73.993334,1,False,0,0,0
339144,SACC,Registration,Bergen Beach Youth Org. @ PS 251,Brooklyn,11234,Brooklyn 22,0,0,0,200,0,200,40.632703,-73.924262,1,False,0,0,0
520607,GFDC,License,"Carter-Mcfadden, Shonte",New York,10026,Manhattan 3,0,0,0,4,12,16,40.800639,-73.956057,1,False,12,0,0
685059,GFDC,License,"FH SERVICES, INC.",Brooklyn,11219,Brooklyn 20,0,0,0,4,12,16,40.634895,-73.996712,1,False,12,0,0
875795,GFDC,License,"Lin, Ashley",Brooklyn,11223,Brooklyn 21,0,0,0,4,12,16,40.600831,-73.976223,1,False,12,0,0
470323,GFDC,License,"Campusano, Clara",Bronx,10468,Bronx 10,0,0,0,4,12,16,40.864905,-73.90289,1,False,12,0,0
709709,SACC,Registration,Girls Incorporated of New York City,Bronx,10453,Bronx 9,0,0,0,120,0,120,40.848597,-73.908567,1,False,0,0,0
726636,FDC,Registration,"Mills- Fowler, Sheba",Brooklyn,11205,Brooklyn 13,0,0,0,2,6,8,40.697198,-73.977255,1,False,6,0,0
115368,GFDC,License,Creative Minds Family Day Care,Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.660641,-73.912001,1,False,12,0,0
813459,SACC,Registration,ASIAN AMERICAN COALITION FOR EDUCATION II INC.,Bayside,11361,Queens 26,0,0,0,320,0,320,40.75588,-73.772459,1,False,0,0,0
733880,GFDC,License,Little Foot Print of Joana Daycare Inc.,Rosedale,11422,Queens 29,0,0,0,4,12,16,40.663877,-73.738387,1,False,12,0,0
641819,GFDC,License,My Little Diamonds,Woodhaven,11421,Queens 27,0,0,0,4,12,16,40.690432,-73.854874,1,False,12,0,0
682013,GFDC,License,Unique Group Family Daycare LLC.,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.637365,-73.913797,1,False,12,0,0
817984,SACC,Registration,Research Foundation of the CUNY @ P.S. 6,Brooklyn,11226,Brooklyn 17,0,0,0,285,0,285,40.648912,-73.956363,1,False,0,0,0
135779,GFDC,License,Dars Childcare Inc.,Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.657164,-73.916837,1,False,12,0,0
134999,GFDC,License,"GLORIA'S PETITE PUMKINS, INC",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.630949,-73.940482,1,False,12,0,0
512675,GFDC,License,"Dennys Day Care, Inc",Bronx,10453,Bronx 9,0,0,0,4,12,16,40.846759,-73.923743,1,False,12,0,0
669953,GFDC,License,"Abreu, Magalis",Bronx,10453,Bronx 10,0,0,0,2,12,14,40.858622,-73.905803,1,False,12,0,0
761930,GFDC,License,"Paredes, Marisol",Bronx,10451,Bronx 9,0,0,0,0,12,12,40.825904,-73.9229,1,False,12,0,0
73013,SACC,Registration,Woodycrest Center For Human Development @ PS 126,Bronx,10452,Bronx 9,0,0,0,244,0,244,40.836082,-73.928784,1,False,0,0,0
878935,FDC,Registration,"Gonzalez De Luna, Miryan",BRONX,10452,Bronx 9,0,0,0,2,6,8,40.839451,-73.926419,1,False,6,0,0
186523,SACC,Registration,The Children's Aid Society @ I.S. 61 Life Designs Afterschool Program,Staten Island,10301,Richmond 31,0,0,0,130,0,130,40.634214,-74.097545,1,False,0,0,0
741920,SACC,Registration,"Manhattan Youth Recreation and Resources, Inc.",New York,10038,Manhattan 2,0,0,0,86,0,86,40.708788,-74.002278,1,False,0,0,0
73114,SACC,Registration,Salvation Army Bedford Community Center,Brooklyn,11216,Brooklyn 13,0,0,0,100,0,100,40.690587,-73.950656,1,False,0,0,0
498220,GFDC,License,Tiny Feet Childcare,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.630572,-73.897537,1,False,12,0,0
775515,GFDC,License,Nonna's Family Day Care,Fresh Meadows,11366,Queens 25,0,0,0,4,12,16,40.727691,-73.804498,1,False,12,0,0
281163,GFDC,License,"Animas, Floriberta",Corona,11368,Queens 30,0,0,0,4,12,16,40.753993,-73.868059,1,False,12,0,0
101510,SACC,Registration,THE MARY MITCHILL FAMILY & YTH CTR,Bronx,10460,Bronx 12,0,0,0,80,0,80,40.844797,-73.887251,1,False,0,0,0
855554,GFDC,License,RAYITOS DE SOL FGDC CORP,BRONX,10468,Bronx 10,0,0,0,4,12,16,40.859776,-73.907411,1,False,12,0,0
204151,GFDC,License,V3 Child Development Inc,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.629631,-73.902715,1,False,12,0,0
120981,SACC,Registration,Henry Street Settlement ASP @PS 20,New York,10002,Manhattan 1,0,0,0,306,0,306,40.72131,-73.986567,1,False,0,0,0
349805,GFDC,License,"Santana Maria, Floritza",Sunnyside,11104,Queens 24,0,0,0,0,10,10,40.741652,-73.926458,1,False,10,0,0
872882,FDC,Registration,"Tunkara, Mamasa",Bronx,10456,Bronx 9,0,0,0,2,6,8,40.835154,-73.905486,1,False,6,0,0
577641,GFDC,License,"Espinoza Rosado, Wendy",Astoria,11103,Queens 30,0,0,0,0,10,10,40.765341,-73.909242,1,False,10,0,0
151224,GFDC,License,"Contreras, Altagracia",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.863542,-73.89472,1,False,12,0,0
335483,GFDC,License,"Taylor-Wilson, Lynette",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.865088,-73.891588,1,False,12,0,0
651687,GFDC,License,"Gabin Henriquez, Maireny",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.83421,-73.921132,1,False,12,0,0
743958,GFDC,License,"Valverde, Janeth",New York,10033,Manhattan 6,0,0,0,4,12,16,40.852326,-73.931737,1,False,12,0,0
579209,GFDC,License,MY LITTLE DEREK DAY CARE LLC,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.870478,-73.889849,1,False,12,0,0
873653,FDC,Registration,"Lennon, Thais",Bronx,10451,Bronx 9,0,0,0,2,6,8,40.823305,-73.917641,1,False,6,0,0
879319,GFDC,License,"Rosa Ubiera, Verenice",Brooklyn,11206,Brooklyn 14,0,0,0,4,12,16,40.704209,-73.94027,1,False,12,0,0
642608,GFDC,License,"Gil, Lucia",Bronx,10451,Bronx 9,0,0,0,2,12,14,40.827983,-73.920398,1,False,12,0,0
686600,GFDC,License,"New U  Tots,  INC",Staten Island,10305,Richmond 31,0,0,0,4,12,16,40.594479,-74.067422,1,False,12,0,0
874736,SACC,Registration,"Center for Family Life in Sunset Park, Inc.",Brooklyn,11232,Brooklyn 15,0,0,0,294,0,294,40.64617,-74.001798,1,False,0,0,0
700840,FDC,Registration,"Rivera, Giselle",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.871721,-73.899359,1,False,6,0,0
786945,SACC,Registration,Xposure Foundation Inc.,Brooklyn,11213,Brooklyn 16,0,0,0,57,0,57,40.6726,-73.928257,1,False,0,0,0
383087,GFDC,License,"Koroma, Hawa",Brooklyn,11225,Brooklyn 17,0,0,0,2,12,14,40.665786,-73.958547,1,False,12,0,0
810401,GFDC,License,Miles Of Giggles Inc,Bronx,10458,Bronx 10,0,0,0,4,12,16,40.867312,-73.885066,1,False,12,0,0
761308,GFDC,License,Community Daycare Services Inc.,BRONX,10459,Bronx 12,0,0,0,4,12,16,40.829893,-73.898116,1,False,12,0,0
646240,FDC,Registration,"Thompson, Pamela",St. Albans,11412,Queens 29,0,0,0,2,6,8,,,1,True,6,0,0
467968,GFDC,License,SMERF FAMILY DAY CARE,OZONE PARK,11417,Queens 27,0,0,0,4,12,16,40.681173,-73.844189,1,False,12,0,0
875253,GFDC,License,"MS. SYLVIA'S PRECIOUS MOMENTS, LLC",Bronx,10455,Bronx 8,0,0,0,4,12,16,40.816224,-73.899505,1,False,12,0,0
388051,GFDC,License,"Jones, Patricia",Far Rockaway,11691,Queens 27,0,0,0,2,12,14,40.594938,-73.754993,1,False,12,0,0
845906,SACC,Registration,BEANSTALK CHILD CARE ACADEMY,Bronx,10451,Bronx 7,0,0,0,53,0,53,40.817779,-73.920839,1,False,0,0,0
223312,GFDC,License,"Spence, Orrett",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.660039,-73.911375,1,False,12,0,0
272103,FDC,Registration,"Tejeda, Ruth",Corona,11368,Queens 24,0,0,0,2,5,7,40.738955,-73.859007,1,False,5,0,0
761961,GFDC,License,"Mcaulay, Adina",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.673216,-73.892149,1,False,12,0,0
804642,GFDC,License,Daycare of Modern Art Inc,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.890791,-73.86309,1,False,12,0,0
788446,GFDC,License,"Vasquez, Maria",Bronx,10457,Bronx 10,0,0,0,4,12,16,40.852495,-73.893618,1,False,12,0,0
828741,GFDC,License,MUND0 DE COLORES CORP.,Brooklyn,11208,Queens 27,0,0,0,2,12,14,40.6815,-73.865764,1,False,12,0,0
743353,SACC,Registration,Maspeth Town Hall @ PS 58,Maspeth,11378,Queens 24,0,0,0,200,0,200,40.728777,-73.890321,1,False,0,0,0
772352,GFDC,License,"Tabares, Maria",Long Island City,11106,Queens 30,0,0,0,4,12,16,,,1,True,12,0,0
763710,GFDC,License,"Duncan, Regina",Bronx,10473,Bronx 8,0,0,0,2,12,14,40.821678,-73.85916,1,False,12,0,0
654100,GFDC,License,Divino Nino Day Care,New York,10040,Manhattan 6,0,0,0,4,12,16,40.853804,-73.929245,1,False,12,0,0
763413,GFDC,License,Let's Have Fun Corp,Bronx,10469,Bronx 11,0,0,0,2,12,14,,,1,True,12,0,0
73557,SACC,Registration,The Chinese Methodist Center Corp.,New York,10002,Manhattan 2,0,0,0,141,0,141,40.712202,-73.996677,1,False,0,0,0
534680,GFDC,License,"Rivas, Saida",Bronx,10452,Bronx 9,0,0,0,0,10,10,40.830935,-73.922774,1,False,10,0,0
70653,FDC,Registration,"Tain, Janet",Brooklyn,11205,Brooklyn 13,0,0,0,2,6,8,40.687769,-73.97291,1,False,6,0,0
546216,GFDC,License,"Jimenez, Ana",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.838885,-73.918084,1,False,12,0,0
712458,GFDC,License,"Katechis, Artiana",Bronx,10465,Bronx 8,0,0,0,4,12,16,40.817887,-73.814729,1,False,12,0,0
709684,SACC,Registration,The East Side House,Bronx,10465,Bronx 8,0,0,0,80,0,80,40.827038,-73.818645,1,False,0,0,0
768279,GFDC,License,"Solorzano, Cindy",Bronx,10460,Bronx 12,0,0,0,0,12,12,40.834966,-73.885819,1,False,12,0,0
538389,GFDC,License,Precious Jem Day Care and Pre-School,Bronx,10466,Bronx 11,0,0,0,4,12,16,40.894136,-73.849592,1,False,12,0,0
731731,GFDC,License,"Gyulbudaghyan, Alis",Staten Island,10306,Richmond 31,0,0,0,4,12,16,40.573923,-74.101734,1,False,12,0,0
709637,SACC,Registration,Millennium Development @ MS 137 School of Heros,Ozone Park,11417,Queens 27,0,0,0,235,0,235,40.678282,-73.839646,1,False,0,0,0
441165,SACC,Registration,The Children's Aid Society,Bronx,10460,Bronx 12,0,0,0,180,0,180,40.836461,-73.892784,1,False,0,0,0
798524,FDC,Registration,"Cerda, Maida",Bronx,10468,Bronx 10,0,0,0,2,6,8,40.870867,-73.890323,1,False,6,0,0
734457,SACC,Registration,Roads to Success,Bronx,10463,Bronx 10,0,0,0,250,0,250,40.883275,-73.891095,1,False,0,0,0
422386,GFDC,License,"Brighter Hope Group Family Daycare, LLC",Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16,40.655295,-73.936368,1,False,12,0,0
610363,SACC,Registration,IACRL OST PROGRAM @ PS 346,BROOKLYN,11239,Brooklyn 19,0,0,0,148,0,148,40.647057,-73.88145,1,False,0,0,0
392860,GFDC,License,"Montesdeoca, Raisa",Bronx,10453,Bronx 10,0,0,0,0,10,10,40.856094,-73.903056,1,False,10,0,0
125444,GFDC,License,THORA HENRY / DJS ANGELS DAYCARE LTD.,BRONX,10466,Bronx 11,0,0,0,4,12,16,40.884388,-73.855389,1,False,12,0,0
706211,GFDC,License,"Hernandez, Maria Zunilda",New York,10033,Manhattan 6,0,0,0,4,12,16,40.852357,-73.937563,1,False,12,0,0
233224,GFDC,License,"Milo- Mcdonald, Sarah",Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.601037,-73.761555,1,False,12,0,0
652938,SACC,Registration,Serious Fun @ P.S. 166Q,Astoria,11106,Queens 30,0,0,0,205,0,205,40.757339,-73.926471,1,False,0,0,0
882115,SACC,Registration,ABC Ninos,Queens,11368,Queens 24,0,0,0,13,0,13,40.754349,-73.855353,1,False,0,0,0
679417,SACC,Registration,The Harlem-Dowling Children's Service@ W. Side Ctr. ASP 36,New York,10027,Manhattan 3,0,0,0,136,0,136,40.810501,-73.957398,1,False,0,0,0
365706,GFDC,License,Caterpillars 2 Butterflies LLC,Bronx,10460,Bronx 12,0,0,0,4,12,16,40.838131,-73.864728,1,False,12,0,0
732946,GFDC,License,"Filpo, Shaneiry",Bronx,10451,Bronx 9,0,0,0,4,12,16,40.825904,-73.9229,1,False,12,0,0
709850,SACC,Registration,NIA After- School Program @ Urban Assembly School,Brooklyn,11204,Brooklyn 20,0,0,0,100,0,100,40.634899,-73.981831,1,False,0,0,0
818998,GFDC,License,"Lozano, Patricia",East Elmhurst,11370,Queens 30,0,0,0,4,12,16,40.757483,-73.893058,1,False,12,0,0
72650,GFDC,License,"Ferreras, Doris",BRONX,10452,Bronx 9,0,0,0,4,12,16,40.846083,-73.915286,1,False,12,0,0
608022,SACC,Registration,Maspeth Town Hall @ PS/IS 119.,Glendale,11385,Queens 24,0,0,0,200,0,200,40.70468,-73.874738,1,False,0,0,0
840069,SACC,Registration,Achievement Lab LLC,Bronx,10454,Bronx 7,0,0,0,200,0,200,40.807596,-73.912852,1,False,0,0,0
801086,GFDC,License,Mimi's Group Family Daycare,Jamaica,11434,Queens 29,0,0,0,4,12,16,40.663555,-73.765123,1,False,12,0,0
355973,SACC,Registration,St. Christopher-Ottilie Family of Serv. @ PS 5,Brooklyn,11233,Brooklyn 16,0,0,0,191,0,191,40.685537,-73.922602,1,False,0,0,0
235027,GFDC,License,"Hardnett, Elizabeth",LAURELTON,11413,Queens 29,0,0,0,4,12,16,40.681804,-73.742585,1,False,12,0,0
694855,SACC,Registration,"VICTORIA CHILDREN'S CENTER, INC.",New York,10002,Manhattan 2,0,0,0,36,0,36,40.717059,-73.990634,1,False,0,0,0
443528,GFDC,License,Bambi Land Group Family Day Care,Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16,40.662624,-73.911643,1,False,12,0,0
221678,GFDC,License,"Robinson, Brenda",Bronx,10453,Bronx 10,0,0,0,0,12,12,40.854083,-73.914708,1,False,12,0,0
292267,FDC,Registration,"Rodriguez, Angelica",BRONX,10460,Bronx 12,0,0,0,0,6,6,40.840198,-73.890527,1,False,6,0,0
206556,GFDC,License,"Barrios, Maria",Sunnyside,11104,Queens 24,0,0,0,2,12,14,40.736421,-73.923664,1,False,12,0,0
554568,GFDC,License,"Pichardo Jiminian, Kenia",NEW YORk,10031,Manhattan 6,0,0,0,0,10,10,40.824244,-73.944818,1,False,10,0,0
856743,GFDC,License,Cribbs Angels Daycare LLC,Far Rockaway,11691,Queens 27,0,0,0,4,12,16,40.599675,-73.760775,1,False,12,0,0
707743,SACC,Registration,Friends of Crown Heights #11 Educational Center,Brooklyn,11225,Brooklyn 17,0,0,0,0,0,0,40.667762,-73.957164,1,False,0,0,1
745853,GFDC,License,Little Atelier of Young Children Inc,Bayside,11361,Queens 26,0,0,0,4,12,16,40.763749,-73.775312,1,False,12,0,0
698305,GFDC,License,"Lugo De Sanchez, Marisol",Bronx,10463,Bronx 10,0,0,0,0,12,12,40.878961,-73.905939,1,False,12,0,0
878258,GFDC,License,"Sweet Angels Group Family Daycare, Inc.",Bronx,10460,Bronx 12,0,0,0,4,12,16,40.841838,-73.886961,1,False,12,0,0
621713,GFDC,License,"Martin, Debra",Brooklyn,11233,Brooklyn 16,0,0,0,4,12,16,40.676402,-73.923836,1,False,12,0,0
150059,GFDC,License,ADI DAY CARE INC.,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.874168,-73.887813,1,False,12,0,0
338029,GFDC,License,"Serrano, Luz",New York,10002,Manhattan 1,0,0,0,2,12,14,40.711922,-73.986388,1,False,12,0,0
675945,GFDC,License,Yusans 1ST Steps Inc.,Bronx,10454,Bronx 7,0,0,0,4,12,16,40.808534,-73.913077,1,False,12,0,0
71743,GFDC,License,"Delnegro, Nancy",Staten Island,10312,Richmond 31,0,0,0,4,12,16,40.561107,-74.181368,1,False,12,0,0
514334,GFDC,License,"Esteves, Paula",Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.691988,-73.92845,1,False,12,0,0
861284,GFDC,License,The BeeHive Daycare LLC,Bronx,10463,Bronx 10,0,0,0,4,12,16,40.886712,-73.90319,1,False,12,0,0
247404,FDC,Registration,"Turner, Dana",New York,10002,Manhattan 2,0,0,0,2,6,8,40.710371,-73.98999,1,False,6,0,0
237212,SACC,Registration,The Salvation Army @ Sunset Gains After School Program,Brooklyn,11220,Brooklyn 15,0,0,0,60,0,60,40.644657,-74.009845,1,False,0,0,0
318347,GFDC,License,"Dabydeen, Basmatie",Jamaica,11435,Queens 28,0,0,0,0,12,12,40.696081,-73.805897,1,False,12,0,0
854827,GFDC,License,"Moreno, Nelly",Bronx,10452,Bronx 9,0,0,0,2,12,14,40.841389,-73.912897,1,False,12,0,0
331136,SACC,Registration,La Asociacion Benefica Cutural Father Billini,Corona,11368,Queens 24,0,0,0,105,0,105,40.7545,-73.863271,1,False,0,0,0
547464,FDC,Registration,"Cortes Cuestas, Luz",East Elmhurst,11369,Queens 30,0,0,0,2,6,8,40.769325,-73.872423,1,False,6,0,0
824851,GFDC,License,Prestige Child Care Corp,New York,10033,Manhattan 6,0,0,0,2,12,14,40.851435,-73.934742,1,False,12,0,0
874430,GFDC,License,GIGGLE GARDEN DAY CARE INC,Flushing,11367,Queens 25,0,0,0,4,12,16,40.726017,-73.824659,1,False,12,0,0
848778,GFDC,License,"Gonzalez De Figueroa, Yesika",Bronx,10460,Bronx 12,0,0,0,4,12,16,40.831427,-73.887596,1,False,12,0,0
73855,SACC,Registration,STEPPING STONE PRE-GRADE SCHOOL,Cambria Heights,11411,Queens 29,0,0,0,27,0,27,40.700524,-73.748386,1,False,0,0,0
876055,GFDC,License,The Kids Play House Day Care,Bronx,10452,Bronx 9,0,0,0,4,12,16,40.8429,-73.913375,1,False,12,0,0
715176,GFDC,License,"Brooks, Glenford",Staten Island,10302,Richmond 31,0,0,0,4,12,16,40.633442,-74.142443,1,False,12,0,0
689120,GFDC,License,"T S L V, Inc.",Brooklyn,11238,Brooklyn 13,0,0,0,4,12,16,40.6785,-73.96318,1,False,12,0,0
857431,GFDC,License,"Minaya Gomez Sr, Marbelys",Bronx,10463,Bronx 10,0,0,0,4,12,16,40.883374,-73.897935,1,False,12,0,0
839407,GFDC,License,"Special Star Group Day Care , Inc .",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.626581,-73.934676,1,False,12,0,0
656194,GFDC,License,"Alexander-Benn, Laurencia",Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.63272,-74.165429,1,False,12,0,0
871218,SACC,Registration,Bright Horizons at Fifth Avenue,NY,10020,Manhattan 2,0,0,0,32,0,32,40.757482,-73.97818,1,False,0,0,0
225499,GFDC,License,"Ortiz, Maria",BRONX,10453,Bronx 9,0,0,0,0,12,12,40.847961,-73.908821,1,False,12,0,0
867554,GFDC,License,"Ortiz, Clara",Bronx,10467,Bronx 11,0,0,0,2,12,14,40.870786,-73.866042,1,False,12,0,0
821324,GFDC,License,"Boiano, Maria",Bronx,10465,Bronx 11,0,0,0,4,12,16,40.84646,-73.821353,1,False,12,0,0
428176,GFDC,License,Adi Day Care Inc.,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.874168,-73.887813,1,False,12,0,0
833097,GFDC,License,My Little Sunshine Family Group Daycare Corp,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.68313,-73.886646,1,False,12,0,0
262468,GFDC,License,TINY TOTS GROUP FAMILY DAYCARE,Jamaica,11436,Queens 27,0,0,0,4,12,16,40.679114,-73.798692,1,False,12,0,0
811553,SACC,Registration,"The Child Center of NY, Inc.",Arverne,11692,Queens 27,0,0,0,144,0,144,40.594991,-73.787624,1,False,0,0,0
555644,SACC,Registration,"ASPIRA OF NEW YORK, INC.",Bronx,10455,Bronx 7,0,0,0,164,0,164,40.812732,-73.905938,1,False,0,0,0
68193,FDC,Registration,"Ilyayev, Inna",Rego Park,11374,Queens 28,0,0,0,2,6,8,40.730615,-73.857784,1,False,6,0,0
324884,GFDC,License,"Flete, Zoila",Bronx,10458,Bronx 10,0,0,0,4,12,16,40.868159,-73.889288,1,False,12,0,0
839139,GFDC,License,"Williams, Andrea",Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.625613,-74.148378,1,False,12,0,0
71421,GFDC,License,Contemporary Day Care,Springfield Gardens,11413,Queens 29,0,0,0,4,12,16,40.662569,-73.764952,1,False,12,0,0
709528,SACC,Registration,University Settlement @ MS 034,New York,10009,Manhattan 1,0,0,0,81,0,81,40.726193,-73.974859,1,False,0,0,0
73285,SACC,Registration,Good Shepherd Services @ PS 32,Brooklyn,11231,Brooklyn 15,0,0,0,230,0,230,40.680419,-73.991823,1,False,0,0,0
133712,GFDC,License,"Disintonio, Martha",Bronx,10453,Bronx 9,0,0,0,2,12,14,40.847841,-73.908513,1,False,12,0,0
465908,SACC,Registration,Aspiring Leaders Enrichment Center @ P.S. 107,Flushing,11358,Queens 25,0,0,0,141,0,141,40.755808,-73.799422,1,False,0,0,0
377810,GFDC,License,"Samrioglu, Esra",Brooklyn,11209,Brooklyn 20,0,0,0,4,12,16,40.61673,-74.037306,1,False,12,0,0
701226,GFDC,License,Harmony Day Care,St. Albans,11412,Queens 29,0,0,0,4,12,16,40.694958,-73.764908,1,False,12,0,0
180322,SACC,Registration,St. Christopher - Ottilie/P.S. 35,Brooklyn,11233,Brooklyn 16,0,0,0,208,0,208,40.681812,-73.935556,1,False,0,0,0
862108,GFDC,License,Little Libby's Munchkins,Queens Village,11428,Queens 29,0,0,0,4,12,16,40.722146,-73.747617,1,False,12,0,0
625703,GFDC,License,"Little Leaders Learning Castle, Corporation",Staten Island,10303,Richmond 31,0,0,0,4,12,16,40.629218,-74.165934,1,False,12,0,0
372138,GFDC,License,Jeany in a Bottle Group Family Day Care,Springfield Gardens,11434,Queens 29,0,0,0,4,12,16,40.663486,-73.773524,1,False,12,0,0
274704,GFDC,License,Niko's Day Care Centers,Ridgewood,11385,Queens 24,0,0,0,4,12,16,40.707336,-73.901838,1,False,12,0,0
843508,FDC,Registration,"Cornejo De Soto, Susana",New York,10029,Manhattan 4,0,0,0,2,6,8,40.796669,-73.939517,1,False,6,0,0
839935,SACC,Registration,"Grand Street Settlement, Inc.",Brooklyn,11206,Brooklyn 14,0,0,0,46,0,46,40.708911,-73.943644,1,False,0,0,0
797667,GFDC,License,Brainy Bunch Prep Group Family Daycare,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.645354,-73.895046,1,False,12,0,0
239446,GFDC,License,"Bendavidjoseph, Neomi",Brooklyn,11230,Brooklyn 22,0,0,0,4,12,16,40.616806,-73.956105,1,False,12,0,0
72870,SACC,Registration,"Kips Bay Boys Club, Inc.",Bronx,10473,Bronx 8,0,0,0,222,0,222,40.817605,-73.856893,1,False,0,0,0
142699,GFDC,License,"Perez, Yajaira",New York,10034,Manhattan 6,0,0,0,4,12,16,40.865172,-73.922131,1,False,12,0,0
372005,FDC,Registration,"Barnes, Andrea",Bronx,10457,Bronx 10,0,0,0,2,6,8,40.850806,-73.892309,1,False,6,0,0
617037,GFDC,License,Evet's Day Care Inc.,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16,40.673906,-73.889531,1,False,12,0,0
